0 0 2.00753e-13
0 1 2.11391e-13
0 2 2.11491e-13
0 3 2.0521e-13
0 4 1.99492e-13
0 5 2.01091e-13
0 6 2.1203e-13
0 7 2.2859e-13
0 8 2.4527e-13
0 9 2.58649e-13
0 10 2.68417e-13
0 11 2.76271e-13
0 12 2.83905e-13
0 13 2.9147e-13
0 14 2.97613e-13
0 15 3.00946e-13
0 16 3.01633e-13
0 17 3.01905e-13
0 18 3.05023e-13
0 19 3.13212e-13
0 20 3.26242e-13
0 21 3.42012e-13
0 22 3.58491e-13
0 23 3.752e-13
0 24 3.93278e-13
0 25 4.14469e-13
0 26 4.40234e-13
0 27 4.72249e-13
0 28 5.14545e-13
0 29 5.76409e-13
0 30 6.74813e-13
0 31 8.36475e-13
0 32 1.1035e-12
0 33 1.55145e-12
0 34 2.33692e-12
0 35 3.82579e-12
0 36 6.99135e-12
0 37 1.4859e-11
0 38 3.85936e-11
0 39 1.26846e-10
0 40 5.23507e-10
0 41 5.2351e-10
0 42 1.2685e-10
0 43 3.85974e-11
0 44 1.48624e-11
0 45 6.99368e-12
0 46 3.82618e-12
0 47 2.33495e-12
0 48 1.54747e-12
0 49 1.09856e-12
0 50 8.31753e-13
0 51 6.71162e-13
0 52 5.74316e-13
0 53 5.14384e-13
0 54 4.74325e-13
0 55 4.44457e-13
0 56 4.20033e-13
0 57 3.98743e-13
0 58 3.79047e-13
0 59 3.59772e-13
0 60 3.40619e-13
0 61 3.22677e-13
0 62 3.08101e-13
0 63 2.98783e-13
0 64 2.9484e-13
0 65 2.94334e-13
0 66 2.94562e-13
0 67 2.93699e-13
0 68 2.91433e-13
0 69 2.88328e-13
0 70 2.84543e-13
0 71 2.79029e-13
0 72 2.69935e-13
0 73 2.56002e-13
0 74 2.37983e-13
0 75 2.19191e-13
0 76 2.04407e-13
0 77 1.96824e-13
0 78 1.95053e-13
0 79 1.93754e-13
0 80 1.87238e-13

1 0 2.00386e-13
1 1 2.10936e-13
1 2 2.10959e-13
1 3 2.04614e-13
1 4 1.9882e-13
1 5 2.00312e-13
1 6 2.11128e-13
1 7 2.27579e-13
1 8 2.44179e-13
1 9 2.57508e-13
1 10 2.67238e-13
1 11 2.75046e-13
1 12 2.82615e-13
1 13 2.90093e-13
1 14 2.96134e-13
1 15 2.99348e-13
1 16 2.99885e-13
1 17 2.9996e-13
1 18 3.02824e-13
1 19 3.10715e-13
1 20 3.23425e-13
1 21 3.3887e-13
1 22 3.55019e-13
1 23 3.71382e-13
1 24 3.89086e-13
1 25 4.09873e-13
1 26 4.35215e-13
1 27 4.66791e-13
1 28 5.08617e-13
1 29 5.69886e-13
1 30 6.67241e-13
1 31 8.26498e-13
1 32 1.08742e-12
1 33 1.51919e-12
1 34 2.25879e-12
1 35 3.60191e-12
1 36 6.23282e-12
1 37 1.18296e-11
1 38 2.45493e-11
1 39 5.29829e-11
1 40 9.43857e-11
1 41 9.43894e-11
1 42 5.29866e-11
1 43 2.45529e-11
1 44 1.18329e-11
1 45 6.23491e-12
1 46 3.60209e-12
1 47 2.25669e-12
1 48 1.51518e-12
1 49 1.08251e-12
1 50 8.21826e-13
1 51 6.63627e-13
1 52 5.67804e-13
1 53 5.08447e-13
1 54 4.68843e-13
1 55 4.39408e-13
1 56 4.15407e-13
1 57 3.94525e-13
1 58 3.75215e-13
1 59 3.56304e-13
1 60 3.37496e-13
1 61 3.19883e-13
1 62 3.05618e-13
1 63 2.96584e-13
1 64 2.92886e-13
1 65 2.92579e-13
1 66 2.92968e-13
1 67 2.92236e-13
1 68 2.90077e-13
1 69 2.87055e-13
1 70 2.83333e-13
1 71 2.77869e-13
1 72 2.68827e-13
1 73 2.54957e-13
1 74 2.37013e-13
1 75 2.18301e-13
1 76 2.03591e-13
1 77 1.96076e-13
1 78 1.94378e-13
1 79 1.93167e-13
1 80 1.86752e-13

2 0 1.9919e-13
2 1 2.09483e-13
2 2 2.09317e-13
2 3 2.0283e-13
2 4 1.96849e-13
2 5 1.98046e-13
2 6 2.08501e-13
2 7 2.24618e-13
2 8 2.4097e-13
2 9 2.54133e-13
2 10 2.63734e-13
2 11 2.71391e-13
2 12 2.7875e-13
2 13 2.85964e-13
2 14 2.91705e-13
2 15 2.9458e-13
2 16 2.94702e-13
2 17 2.94226e-13
2 18 2.96374e-13
2 19 3.03413e-13
2 20 3.15204e-13
2 21 3.29712e-13
2 22 3.44904e-13
2 23 3.6026e-13
2 24 3.76879e-13
2 25 3.96505e-13
2 26 4.20635e-13
2 27 4.50965e-13
2 28 4.9143e-13
2 29 5.50872e-13
2 30 6.44862e-13
2 31 7.96466e-13
2 32 1.03883e-12
2 33 1.42478e-12
2 34 2.048e-12
2 35 3.08178e-12
2 36 4.84554e-12
2 37 7.89162e-12
2 38 1.29411e-11
2 39 1.96175e-11
2 40 1.96788e-11
2 41 1.96825e-11
2 42 1.96211e-11
2 43 1.29445e-11
2 44 7.89443e-12
2 45 4.84709e-12
